"BudgetMs","File","Threads","Seed","ExitCode","PipelineLines"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34999 final_sa_budget_ms=19687 final_polish_budget_ms=250 planned_total_ms=82435 || [PIPELINE][summary] input 0 initial_fdl_ms=51 final_lahc_ms=34999 final_sa_ms=19687 final_polish_ms=236 final_k=13 final_crossings=1021 final_lp=847738 saturated=0 budget_share_fdl=0.000927728 budget_share_lahc=0.636658 budget_share_sa=0.358121 budget_share_polish=0.00429302"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188384 final_sa_budget_ms=105966 final_polish_budget_ms=250 planned_total_ms=354600 || [PIPELINE][summary] input 0 initial_fdl_ms=273 final_lahc_ms=188384 final_sa_ms=105966 final_polish_ms=257 final_k=62 final_crossings=13782 final_lp=69733112 saturated=0 budget_share_fdl=0.0009258 budget_share_lahc=0.63885 budget_share_sa=0.359353 budget_share_polish=0.000871541"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188636 final_sa_budget_ms=106108 final_polish_budget_ms=250 planned_total_ms=324994 || [PIPELINE][summary] input 0 initial_fdl_ms=3 final_lahc_ms=188636 final_sa_ms=106108 final_polish_ms=64 final_k=10 final_crossings=418 final_lp=218644 saturated=0 budget_share_fdl=1.0176e-05 budget_share_lahc=0.639854 budget_share_sa=0.359919 budget_share_polish=0.000217088"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188607 final_sa_budget_ms=106092 final_polish_budget_ms=250 planned_total_ms=324949 || [PIPELINE][summary] input 0 initial_fdl_ms=34 final_lahc_ms=188607 final_sa_ms=106092 final_polish_ms=197 final_k=9 final_crossings=598 final_lp=119844 saturated=0 budget_share_fdl=0.000115282 budget_share_lahc=0.639498 budget_share_sa=0.359719 budget_share_polish=0.000667955"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188455 final_sa_budget_ms=106007 final_polish_budget_ms=250 planned_total_ms=354712 || [PIPELINE][summary] input 0 initial_fdl_ms=205 final_lahc_ms=188455 final_sa_ms=106007 final_polish_ms=265 final_k=81 final_crossings=14170 final_lp=105981068 saturated=0 budget_share_fdl=0.000695075 budget_share_lahc=0.638978 budget_share_sa=0.359429 budget_share_polish=0.000898512"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188632 final_sa_budget_ms=106107 final_polish_budget_ms=250 planned_total_ms=324989 || [PIPELINE][summary] input 0 initial_fdl_ms=7 final_lahc_ms=188632 final_sa_ms=106106 final_polish_ms=64 final_k=10 final_crossings=459 final_lp=293178 saturated=0 budget_share_fdl=2.37442e-05 budget_share_lahc=0.639845 budget_share_sa=0.359914 budget_share_polish=0.00021709"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9429 final_sa_budget_ms=5305 final_polish_budget_ms=250 planned_total_ms=22483 || [PIPELINE][summary] input 0 initial_fdl_ms=11 final_lahc_ms=9429 final_sa_ms=5305 final_polish_ms=38 final_k=4 final_crossings=137 final_lp=4986 saturated=0 budget_share_fdl=0.000744098 budget_share_lahc=0.637827 budget_share_sa=0.358858 budget_share_polish=0.00257052"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7496 final_lahc_budget_ms=8906 final_sa_budget_ms=5011 final_polish_budget_ms=250 planned_total_ms=21663 || [PIPELINE][summary] input 0 initial_fdl_ms=521 final_lahc_ms=8906 final_sa_ms=5012 final_polish_ms=281 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.035394 budget_share_lahc=0.605027 budget_share_sa=0.340489 budget_share_polish=0.0190897"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8613 final_sa_budget_ms=4845 final_polish_budget_ms=0 planned_total_ms=14458 || [PIPELINE][summary] input 0 initial_fdl_ms=1516 final_lahc_ms=8614 final_sa_ms=4844 final_polish_ms=0 final_k=9829 final_crossings=43814621 final_lp=145652933578880 saturated=0 budget_share_fdl=0.101242 budget_share_lahc=0.575264 budget_share_sa=0.323494 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9402 final_sa_budget_ms=5290 final_polish_budget_ms=250 planned_total_ms=22440 || [PIPELINE][summary] input 0 initial_fdl_ms=49 final_lahc_ms=9403 final_sa_ms=5289 final_polish_ms=93 final_k=5 final_crossings=166 final_lp=8502 saturated=0 budget_share_fdl=0.00330322 budget_share_lahc=0.633882 budget_share_sa=0.356546 budget_share_polish=0.00626938"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=8926 final_sa_budget_ms=5021 final_polish_budget_ms=250 planned_total_ms=21694 || [PIPELINE][summary] input 0 initial_fdl_ms=510 final_lahc_ms=8926 final_sa_ms=5021 final_polish_ms=326 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.0344991 budget_share_lahc=0.603802 budget_share_sa=0.339647 budget_share_polish=0.0220524"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8887 final_sa_budget_ms=5000 final_polish_budget_ms=0 planned_total_ms=14887 || [PIPELINE][summary] input 0 initial_fdl_ms=1100 final_lahc_ms=8887 final_sa_ms=5000 final_polish_ms=0 final_k=8866 final_crossings=38349870 final_lp=89238613852596 saturated=0 budget_share_fdl=0.0733969 budget_share_lahc=0.592981 budget_share_sa=0.333622 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35030 final_sa_budget_ms=19705 final_polish_budget_ms=250 planned_total_ms=82484 || [PIPELINE][summary] input 0 initial_fdl_ms=10 final_lahc_ms=35030 final_sa_ms=19706 final_polish_ms=120 final_k=4 final_crossings=130 final_lp=4028 saturated=0 budget_share_fdl=0.000182262 budget_share_lahc=0.638465 budget_share_sa=0.359166 budget_share_polish=0.00218715"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34759 final_sa_budget_ms=19553 final_polish_budget_ms=250 planned_total_ms=82060 || [PIPELINE][summary] input 0 initial_fdl_ms=292 final_lahc_ms=34759 final_sa_ms=19559 final_polish_ms=286 final_k=161 final_crossings=48345 final_lp=639704781 saturated=0 budget_share_fdl=0.00531915 budget_share_lahc=0.633179 budget_share_sa=0.356292 budget_share_polish=0.00520985"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34099 final_sa_budget_ms=19182 final_polish_budget_ms=0 planned_total_ms=54281 || [PIPELINE][summary] input 0 initial_fdl_ms=1693 final_lahc_ms=34100 final_sa_ms=19180 final_polish_ms=0 final_k=10021 final_crossings=45672407 final_lp=166644280621093 saturated=0 budget_share_fdl=0.0307969 budget_share_lahc=0.620305 budget_share_sa=0.348899 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35021 final_sa_budget_ms=19700 final_polish_budget_ms=250 planned_total_ms=82469 || [PIPELINE][summary] input 0 initial_fdl_ms=20 final_lahc_ms=35021 final_sa_ms=19700 final_polish_ms=114 final_k=4 final_crossings=131 final_lp=4044 saturated=0 budget_share_fdl=0.000364598 budget_share_lahc=0.638429 budget_share_sa=0.359129 budget_share_polish=0.00207821"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34718 final_sa_budget_ms=19529 final_polish_budget_ms=250 planned_total_ms=81995 || [PIPELINE][summary] input 0 initial_fdl_ms=320 final_lahc_ms=34719 final_sa_ms=19528 final_polish_ms=305 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.00583175 budget_share_lahc=0.632727 budget_share_sa=0.355883 budget_share_polish=0.00555839"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=188050 final_sa_budget_ms=105779 final_polish_budget_ms=0 planned_total_ms=294829 || [PIPELINE][summary] input 0 initial_fdl_ms=1141 final_lahc_ms=188051 final_sa_ms=105779 final_polish_ms=0 final_k=8782 final_crossings=36363097 final_lp=73785045709957 saturated=0 budget_share_fdl=0.00386818 budget_share_lahc=0.637524 budget_share_sa=0.358608 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188626 final_sa_budget_ms=106103 final_polish_budget_ms=250 planned_total_ms=324979 || [PIPELINE][summary] input 0 initial_fdl_ms=16 final_lahc_ms=188626 final_sa_ms=106103 final_polish_ms=105 final_k=4 final_crossings=115 final_lp=2698 saturated=0 budget_share_fdl=5.42649e-05 budget_share_lahc=0.639735 budget_share_sa=0.359854 budget_share_polish=0.000356113"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188348 final_sa_budget_ms=105946 final_polish_budget_ms=250 planned_total_ms=354544 || [PIPELINE][summary] input 0 initial_fdl_ms=314 final_lahc_ms=188349 final_sa_ms=105945 final_polish_ms=269 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.00106485 budget_share_lahc=0.638738 budget_share_sa=0.359285 budget_share_polish=0.000912245"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=187701 final_sa_budget_ms=105582 final_polish_budget_ms=0 planned_total_ms=294283 || [PIPELINE][summary] input 0 initial_fdl_ms=1691 final_lahc_ms=187706 final_sa_ms=105578 final_polish_ms=0 final_k=10021 final_crossings=45659855 final_lp=166524319112917 saturated=0 budget_share_fdl=0.00573269 budget_share_lahc=0.636345 budget_share_sa=0.357922 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188618 final_sa_budget_ms=106098 final_polish_budget_ms=250 planned_total_ms=324966 || [PIPELINE][summary] input 0 initial_fdl_ms=26 final_lahc_ms=188618 final_sa_ms=106098 final_polish_ms=57 final_k=4 final_crossings=115 final_lp=3000 saturated=0 budget_share_fdl=8.81957e-05 budget_share_lahc=0.639819 budget_share_sa=0.359899 budget_share_polish=0.000193352"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9429 final_sa_budget_ms=5304 final_polish_budget_ms=250 planned_total_ms=22481 || [PIPELINE][summary] input 0 initial_fdl_ms=9 final_lahc_ms=9429 final_sa_ms=5304 final_polish_ms=255 final_k=81 final_crossings=6307 final_lp=1716043232 saturated=0 budget_share_fdl=0.00060012 budget_share_lahc=0.628726 budget_share_sa=0.353671 budget_share_polish=0.0170034"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7495 final_lahc_budget_ms=8751 final_sa_budget_ms=4923 final_polish_budget_ms=0 planned_total_ms=21169 || [PIPELINE][summary] input 0 initial_fdl_ms=691 final_lahc_ms=8751 final_sa_ms=4923 final_polish_ms=0 final_k=1192 final_crossings=698917 final_lp=6082288961045 saturated=0 budget_share_fdl=0.048103 budget_share_lahc=0.609189 budget_share_sa=0.342708 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=7877 final_sa_budget_ms=4431 final_polish_budget_ms=0 planned_total_ms=13308 || [PIPELINE][summary] input 0 initial_fdl_ms=1293 final_lahc_ms=7877 final_sa_ms=4431 final_polish_ms=0 final_k=917 final_crossings=522224 final_lp=90746609915 saturated=0 budget_share_fdl=0.0950665 budget_share_lahc=0.579149 budget_share_sa=0.325785 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9396 final_sa_budget_ms=5286 final_polish_budget_ms=250 planned_total_ms=22430 || [PIPELINE][summary] input 0 initial_fdl_ms=52 final_lahc_ms=9396 final_sa_ms=5286 final_polish_ms=250 final_k=112 final_crossings=6090 final_lp=2032999988 saturated=0 budget_share_fdl=0.00347037 budget_share_lahc=0.627069 budget_share_sa=0.352776 budget_share_polish=0.0166845"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=7960 final_sa_budget_ms=4479 final_polish_budget_ms=0 planned_total_ms=19936 || [PIPELINE][summary] input 0 initial_fdl_ms=1304 final_lahc_ms=7960 final_sa_ms=4479 final_polish_ms=0 final_k=1189 final_crossings=688309 final_lp=5851358637831 saturated=0 budget_share_fdl=0.0948847 budget_share_lahc=0.579204 budget_share_sa=0.325911 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8064 final_sa_budget_ms=4537 final_polish_budget_ms=0 planned_total_ms=13601 || [PIPELINE][summary] input 0 initial_fdl_ms=1239 final_lahc_ms=8064 final_sa_ms=4537 final_polish_ms=0 final_k=844 final_crossings=489391 final_lp=75004343942 saturated=0 budget_share_fdl=0.0895231 budget_share_lahc=0.582659 budget_share_sa=0.327818 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35024 final_sa_budget_ms=19701 final_polish_budget_ms=250 planned_total_ms=82474 || [PIPELINE][summary] input 0 initial_fdl_ms=14 final_lahc_ms=35024 final_sa_ms=19701 final_polish_ms=253 final_k=87 final_crossings=6002 final_lp=1558954278 saturated=0 budget_share_fdl=0.000254582 budget_share_lahc=0.636893 budget_share_sa=0.358252 budget_share_polish=0.00460067"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34378 final_sa_budget_ms=19338 final_polish_budget_ms=0 planned_total_ms=81213 || [PIPELINE][summary] input 0 initial_fdl_ms=671 final_lahc_ms=34378 final_sa_ms=19339 final_polish_ms=0 final_k=1211 final_crossings=693790 final_lp=6137109805982 saturated=0 budget_share_fdl=0.0123373 budget_share_lahc=0.632088 budget_share_sa=0.355575 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33943 final_sa_budget_ms=19093 final_polish_budget_ms=0 planned_total_ms=54036 || [PIPELINE][summary] input 0 initial_fdl_ms=1151 final_lahc_ms=33943 final_sa_ms=19093 final_polish_ms=0 final_k=836 final_crossings=488826 final_lp=70529702014 saturated=0 budget_share_fdl=0.0212413 budget_share_lahc=0.626405 budget_share_sa=0.352354 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35009 final_sa_budget_ms=19694 final_polish_budget_ms=250 planned_total_ms=82451 || [PIPELINE][summary] input 0 initial_fdl_ms=32 final_lahc_ms=35009 final_sa_ms=19694 final_polish_ms=254 final_k=85 final_crossings=5914 final_lp=1420041012 saturated=0 budget_share_fdl=0.000581935 budget_share_lahc=0.636655 budget_share_sa=0.358144 budget_share_polish=0.00461911"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34817 final_sa_budget_ms=19585 final_polish_budget_ms=0 planned_total_ms=81900 || [PIPELINE][summary] input 0 initial_fdl_ms=316 final_lahc_ms=34817 final_sa_ms=19585 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.00577506 budget_share_lahc=0.636299 budget_share_sa=0.357926 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=187667 final_sa_budget_ms=105563 final_polish_budget_ms=0 planned_total_ms=294230 || [PIPELINE][summary] input 0 initial_fdl_ms=1152 final_lahc_ms=187667 final_sa_ms=105563 final_polish_ms=0 final_k=849 final_crossings=481412 final_lp=65436810811 saturated=0 budget_share_fdl=0.00391328 budget_share_lahc=0.637495 budget_share_sa=0.358592 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188621 final_sa_budget_ms=106100 final_polish_budget_ms=250 planned_total_ms=324971 || [PIPELINE][summary] input 0 initial_fdl_ms=21 final_lahc_ms=188621 final_sa_ms=106102 final_polish_ms=257 final_k=77 final_crossings=5388 final_lp=917151990 saturated=0 budget_share_fdl=7.11862e-05 budget_share_lahc=0.639391 budget_share_sa=0.359667 budget_share_polish=0.000871183"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188321 final_sa_budget_ms=105931 final_polish_budget_ms=0 planned_total_ms=354252 || [PIPELINE][summary] input 0 initial_fdl_ms=349 final_lahc_ms=188321 final_sa_ms=105931 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.00118465 budget_share_lahc=0.639241 budget_share_sa=0.359574 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=187689 final_sa_budget_ms=105576 final_polish_budget_ms=0 planned_total_ms=294265 || [PIPELINE][summary] input 0 initial_fdl_ms=1176 final_lahc_ms=187689 final_sa_ms=105578 final_polish_ms=0 final_k=798 final_crossings=482335 final_lp=66352612861 saturated=0 budget_share_fdl=0.00399398 budget_share_lahc=0.637437 budget_share_sa=0.358569 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188615 final_sa_budget_ms=106097 final_polish_budget_ms=250 planned_total_ms=324962 || [PIPELINE][summary] input 0 initial_fdl_ms=26 final_lahc_ms=188616 final_sa_ms=106095 final_polish_ms=252 final_k=88 final_crossings=5353 final_lp=953713346 saturated=0 budget_share_fdl=8.81389e-05 budget_share_lahc=0.6394 budget_share_sa=0.359657 budget_share_polish=0.000854269"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9414 final_sa_budget_ms=5296 final_polish_budget_ms=250 planned_total_ms=22458 || [PIPELINE][summary] input 0 initial_fdl_ms=25 final_lahc_ms=9414 final_sa_ms=5296 final_polish_ms=146 final_k=10 final_crossings=823 final_lp=357710 saturated=0 budget_share_fdl=0.00167999 budget_share_lahc=0.632619 budget_share_sa=0.35589 budget_share_polish=0.00981117"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7495 final_lahc_budget_ms=9032 final_sa_budget_ms=5081 final_polish_budget_ms=250 planned_total_ms=21858 || [PIPELINE][summary] input 0 initial_fdl_ms=491 final_lahc_ms=9032 final_sa_ms=5081 final_polish_ms=252 final_k=134 final_crossings=25085 final_lp=827558248 saturated=0 budget_share_fdl=0.0330506 budget_share_lahc=0.60797 budget_share_sa=0.342017 budget_share_polish=0.0169628"
