"BudgetMs","File","Threads","Seed","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9414 final_sa_budget_ms=5296 final_polish_budget_ms=250 planned_total_ms=22458 || [PIPELINE][summary] input 0 initial_fdl_ms=25 final_lahc_ms=9414 final_sa_ms=5296 final_polish_ms=146 final_k=10 final_crossings=823 final_lp=357710 saturated=0 budget_share_fdl=0.00167999 budget_share_lahc=0.632619 budget_share_sa=0.35589 budget_share_polish=0.00981117"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7495 final_lahc_budget_ms=9032 final_sa_budget_ms=5081 final_polish_budget_ms=250 planned_total_ms=21858 || [PIPELINE][summary] input 0 initial_fdl_ms=491 final_lahc_ms=9032 final_sa_ms=5081 final_polish_ms=252 final_k=134 final_crossings=25085 final_lp=827558248 saturated=0 budget_share_fdl=0.0330506 budget_share_lahc=0.60797 budget_share_sa=0.342017 budget_share_polish=0.0169628"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9432 final_sa_budget_ms=5307 final_polish_budget_ms=250 planned_total_ms=22488 || [PIPELINE][summary] input 0 initial_fdl_ms=6 final_lahc_ms=9432 final_sa_ms=5307 final_polish_ms=40 final_k=12 final_crossings=505 final_lp=519394 saturated=0 budget_share_fdl=0.000405817 budget_share_lahc=0.637944 budget_share_sa=0.358945 budget_share_polish=0.00270544"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9377 final_sa_budget_ms=5276 final_polish_budget_ms=250 planned_total_ms=22401 || [PIPELINE][summary] input 0 initial_fdl_ms=79 final_lahc_ms=9377 final_sa_ms=5277 final_polish_ms=249 final_k=15 final_crossings=1086 final_lp=1277858 saturated=0 budget_share_fdl=0.00527299 budget_share_lahc=0.625884 budget_share_sa=0.352223 budget_share_polish=0.0166199"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=8809 final_sa_budget_ms=4956 final_polish_budget_ms=250 planned_total_ms=21512 || [PIPELINE][summary] input 0 initial_fdl_ms=618 final_lahc_ms=8809 final_sa_ms=4957 final_polish_ms=290 final_k=123 final_crossings=26163 final_lp=945608225 saturated=0 budget_share_fdl=0.0421153 budget_share_lahc=0.600313 budget_share_sa=0.337808 budget_share_polish=0.0197628"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35034 final_sa_budget_ms=19707 final_polish_budget_ms=250 planned_total_ms=82490 || [PIPELINE][summary] input 0 initial_fdl_ms=5 final_lahc_ms=35034 final_sa_ms=19707 final_polish_ms=123 final_k=11 final_crossings=452 final_lp=304570 saturated=0 budget_share_fdl=9.11261e-05 budget_share_lahc=0.638503 budget_share_sa=0.359165 budget_share_polish=0.0022417"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35018 final_sa_budget_ms=19699 final_polish_budget_ms=250 planned_total_ms=82466 || [PIPELINE][summary] input 0 initial_fdl_ms=24 final_lahc_ms=35018 final_sa_ms=19699 final_polish_ms=254 final_k=10 final_crossings=821 final_lp=387954 saturated=0 budget_share_fdl=0.000436403 budget_share_lahc=0.636749 budget_share_sa=0.358196 budget_share_polish=0.0046186"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34841 final_sa_budget_ms=19599 final_polish_budget_ms=250 planned_total_ms=82189 || [PIPELINE][summary] input 0 initial_fdl_ms=236 final_lahc_ms=34841 final_sa_ms=19599 final_polish_ms=264 final_k=117 final_crossings=23248 final_lp=590690161 saturated=0 budget_share_fdl=0.0042956 budget_share_lahc=0.634165 budget_share_sa=0.356735 budget_share_polish=0.00480524"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35032 final_sa_budget_ms=19707 final_polish_budget_ms=250 planned_total_ms=82488 || [PIPELINE][summary] input 0 initial_fdl_ms=6 final_lahc_ms=35032 final_sa_ms=19708 final_polish_ms=64 final_k=10 final_crossings=426 final_lp=230666 saturated=0 budget_share_fdl=0.000109469 budget_share_lahc=0.639153 budget_share_sa=0.359569 budget_share_polish=0.00116767"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34987 final_sa_budget_ms=19681 final_polish_budget_ms=250 planned_total_ms=82417 || [PIPELINE][summary] input 0 initial_fdl_ms=61 final_lahc_ms=34987 final_sa_ms=19680 final_polish_ms=225 final_k=10 final_crossings=830 final_lp=392006 saturated=0 budget_share_fdl=0.00111004 budget_share_lahc=0.636671 budget_share_sa=0.358124 budget_share_polish=0.00409441"
